Policy Number,Number of Vehicles,Average Age,Gender Dummy,Married Dummy,Avg Veh Age,Fuel Type Dummy,Losses
117570,2,20.6,1,1,12.97,1,659.8311101
110085,2,20.6,1,0,12.97,0,242.9389306
198578,2,42.4,1,1,12.97,0,392.9888125
179038,2,42.4,0,1,12.97,0,416.0056676
145550,2,65.1,0,0,2.5,1,549.8650833
160305,2,65.1,1,0,12.97,0,34.18558791
172562,2,42.4,1,1,2.5,1,690.8500547
163227,2,42.4,1,0,12.97,0,349.3069773
166836,2,20.6,1,0,12.97,0,390.4570927
158515,2,65.1,1,1,8.02,0,102.0442511
183530,2,42.4,0,1,8.02,0,482.675552
192890,2,20.6,0,0,8.02,0,287.5581669
179482,2,42.4,1,0,2.5,1,554.0828553
144356,2,20.6,1,1,8.02,1,797.2267243
164457,2,42.4,1,1,12.97,0,489.9230992
101294,2,42.4,0,0,2.5,0,488.9204235
181188,2,20.6,1,0,12.97,1,685.5472249
172506,2,42.4,0,1,12.97,0,137.021926
106735,2,65.1,0,0,12.97,0,279.4194643
133848,2,65.1,1,1,2.5,0,247.28952
130218,2,42.4,0,0,2.5,1,627.0833742
193610,2,42.4,1,1,2.5,1,924.3987952
113151,2,65.1,0,1,8.02,0,290.5468122
161421,2,20.6,1,1,12.97,1,714.116311
107980,2,42.4,0,0,2.5,0,354.7019674
113436,2,42.4,1,1,12.97,0,246.2217902
198779,2,65.1,1,0,2.5,0,201.0919381
116608,2,65.1,0,1,12.97,0,135.7872789
135923,2,65.1,0,1,2.5,0,103.5921231
179659,2,65.1,1,0,8.02,0,116.4320793
157465,2,42.4,0,1,2.5,1,683.6721296
185248,2,42.4,1,1,8.02,0,423.9501643
139476,2,65.1,0,1,12.97,0,103.1529002
160525,2,20.6,1,0,12.97,0,343.1106416
197334,2,42.4,0,0,8.02,0,314.0491544
142074,2,42.4,1,1,8.02,1,528.6512528
123419,2,42.4,0,0,2.5,1,517.2785548
181358,2,20.6,1,1,8.02,1,1240.961967
140774,2,65.1,1,0,2.5,0,286.8812378
193811,2,65.1,1,0,8.02,0,293.4708894
152308,2,65.1,1,1,2.5,0,89.56574204
171774,2,42.4,1,0,12.97,0,232.1488457
154849,2,20.6,0,0,12.97,0,338.3642916
151470,2,65.1,0,1,8.02,0,160.6994065
112803,2,42.4,1,0,12.97,0,225.4633325
112732,2,65.1,1,1,8.02,0,45.97570117
178342,2,65.1,0,1,2.5,0,196.2813898
144185,2,20.6,0,0,2.5,0,382.2013599
156228,2,42.4,0,0,2.5,0,448.4698573
103353,2,65.1,0,0,12.97,0,62.20126455
153078,2,65.1,1,0,8.02,0,48.7363347
140410,2,42.4,1,1,2.5,1,603.0119453
175232,2,42.4,0,1,2.5,1,685.0277859
108550,2,20.6,0,0,8.02,0,384.1372989
185968,2,65.1,1,0,2.5,0,499.0143263
136851,2,65.1,1,0,12.97,0,58.11371062
175417,2,20.6,0,0,12.97,0,245.5514543
140122,2,20.6,1,1,12.97,1,663.3554871
129017,2,42.4,1,1,8.02,0,378.9284189
152657,2,42.4,1,0,12.97,0,123.8587097
174811,2,65.1,0,0,8.02,0,142.7739137
164350,2,20.6,1,1,12.97,1,781.2241448
151171,2,65.1,1,1,12.97,0,395.0740598
196300,2,42.4,0,0,8.02,0,331.0313176
118015,2,65.1,1,0,8.02,0,80.24221083
191627,2,42.4,0,1,12.97,0,156.9877317
125744,2,42.4,0,1,12.97,0,166.9814039
164160,2,42.4,1,1,2.5,1,667.3091222
148411,2,20.6,1,0,12.97,0,257.8478061
192465,2,42.4,0,0,2.5,0,492.963983
100563,2,20.6,1,1,12.97,1,934.7447209
125089,2,42.4,1,1,8.02,1,509.3666843
141320,2,42.4,0,1,2.5,1,904.6842247
176012,2,42.4,1,0,2.5,0,432.6201947
170705,2,42.4,0,0,2.5,1,634.5363021
152452,2,20.6,1,0,12.97,0,422.0503089
180437,2,42.4,1,1,2.5,1,530.6876262
162938,2,42.4,0,1,2.5,1,675.685326
191541,2,42.4,0,0,12.97,0,134.267431
117176,2,42.4,1,0,12.97,0,281.6759718
127469,2,42.4,0,1,2.5,1,769.072315
127819,2,42.4,0,0,12.97,0,221.3601744
122538,2,42.4,1,0,8.02,0,386.3281397
177435,2,65.1,1,1,8.02,0,380.2629278
132714,2,65.1,0,1,2.5,0,456.9286682
102952,2,20.6,1,1,2.5,1,1313.38813
116550,2,20.6,0,0,12.97,0,328.4621503
190339,2,20.6,1,1,12.97,1,662.7873582
196340,2,65.1,0,1,8.02,0,418.2324464
144816,2,42.4,0,0,8.02,0,362.8138301
115395,2,42.4,1,0,2.5,1,506.922688
169076,2,20.6,0,0,2.5,0,481.7940738
113284,2,42.4,1,1,8.02,0,491.907308
166756,2,20.6,0,1,12.97,1,573.0557924
195739,2,42.4,0,1,2.5,0,461.2807466
103553,2,65.1,1,1,12.97,0,316.5217782
199879,2,20.6,1,0,12.97,0,283.0848197
139540,2,20.6,0,1,12.97,0,447.0450284
180222,2,42.4,0,1,2.5,1,544.7799528
100462,2,65.1,0,0,8.02,0,29.48296987
160739,2,20.6,0,0,2.5,1,524.5472718
129254,2,42.4,1,1,2.5,0,491.0277254
146073,2,20.6,1,0,12.97,1,586.4575226
105765,2,20.6,0,1,12.97,0,474.1410582
126244,2,65.1,0,0,12.97,0,90.59799692
145328,2,65.1,1,1,12.97,0,267.943607
111474,2,42.4,0,0,8.02,0,341.9799628
100630,2,65.1,1,1,12.97,0,44.64055267
196503,2,20.6,0,0,12.97,0,319.286823
104732,2,42.4,0,0,8.02,0,346.1261774
141386,2,65.1,0,1,12.97,0,129.5973895
166742,2,42.4,1,1,8.02,1,509.4627758
144787,2,42.4,0,1,12.97,0,437.9020483
180488,2,65.1,0,0,2.5,0,342.3560723
153587,2,20.6,0,0,12.97,0,412.5617816
173739,2,65.1,1,0,8.02,0,246.9965913
140976,2,20.6,0,0,12.97,0,108.3392623
123757,2,42.4,1,1,12.97,0,201.5720329
154193,2,20.6,0,1,8.02,1,663.9160877
168419,2,42.4,1,0,8.02,0,351.3479905
196484,2,42.4,1,0,2.5,0,360.2925308
198997,2,65.1,0,1,12.97,0,50.2255099
170804,2,65.1,1,0,12.97,0,67.45867564
134066,2,65.1,0,1,12.97,0,19.3055825
106694,2,20.6,1,0,8.02,1,539.2670892
172114,2,42.4,0,1,8.02,0,399.5714797
109204,2,42.4,1,1,8.02,0,381.18968
105817,2,65.1,0,1,8.02,0,424.4147273
126242,2,65.1,1,0,8.02,0,310.4345511
158449,2,65.1,0,1,8.02,0,172.3857854
122575,2,65.1,0,0,8.02,0,140.8741022
139944,2,42.4,1,1,12.97,0,329.831764
130633,2,42.4,0,1,12.97,0,150.4155806
128995,2,65.1,1,1,12.97,0,50.57339885
121909,2,42.4,0,0,8.02,0,282.4691551
176183,2,42.4,0,0,2.5,1,662.8956138
194863,2,20.6,1,1,12.97,0,478.234253
164723,2,65.1,1,0,2.5,0,85.7968658
171093,2,42.4,1,0,2.5,0,390.1296231
143585,2,20.6,1,0,8.02,1,800.2390702
111930,2,42.4,1,1,2.5,1,656.8840275
115611,2,20.6,1,0,12.97,0,403.0817042
171375,2,42.4,1,1,8.02,0,489.6712881
105942,2,65.1,0,0,12.97,0,109.2549184
107571,2,20.6,0,1,2.5,1,1167.922229
115111,2,65.1,1,0,8.02,0,305.7939811
132327,2,42.4,0,1,2.5,1,662.5605733
102775,2,65.1,0,1,12.97,0,301.4452901
106613,2,65.1,1,1,2.5,0,338.9155024
101826,2,20.6,0,0,12.97,0,260.016964
170699,2,42.4,0,1,12.97,0,311.0094363
132737,2,65.1,0,1,8.02,0,97.16610705
130887,2,20.6,1,1,12.97,1,876.8373128
154317,2,42.4,0,1,8.02,0,364.958553
163002,2,20.6,0,0,12.97,0,334.4644319
150449,2,42.4,0,1,12.97,0,264.7846314
179726,2,20.6,1,0,8.02,0,450.1794072
185058,2,42.4,1,1,8.02,0,447.5415679
118109,2,20.6,1,1,12.97,1,817.0889534
194606,2,65.1,0,0,8.02,0,204.3919559
142037,2,20.6,0,0,12.97,0,146.1876575
197341,2,20.6,0,1,8.02,1,703.7133256
135972,2,42.4,0,0,2.5,0,414.6760995
169517,2,20.6,0,0,12.97,0,493.7547271
181679,2,42.4,0,1,12.97,0,339.7074083
163160,2,65.1,1,1,8.02,0,292.4898702
103757,2,65.1,1,0,12.97,0,22.4023338
148211,2,42.4,1,1,8.02,1,500.4022292
134279,2,20.6,0,0,12.97,0,197.2533859
138496,2,42.4,1,1,2.5,0,400.765589
126383,2,42.4,1,0,8.02,0,379.0301602
117605,2,42.4,1,0,12.97,0,190.4604887
170778,2,65.1,1,1,12.97,0,465.7644331
184004,2,42.4,1,0,12.97,0,286.71261
197447,2,65.1,0,1,8.02,0,298.9834019
153925,2,65.1,0,0,12.97,0,123.8890856
172404,2,65.1,0,1,12.97,0,271.1036119
161845,2,42.4,0,0,8.02,0,367.5815434
150235,2,42.4,1,1,8.02,0,467.7115021
118396,2,20.6,1,0,12.97,1,694.561926
179121,2,20.6,1,1,12.97,1,744.6703098
104814,2,42.4,1,1,8.02,0,490.2322292
111331,2,42.4,1,0,12.97,0,356.1514895
123990,2,65.1,0,1,8.02,0,448.4012457
164530,2,42.4,1,0,2.5,1,620.8278988
161053,2,42.4,1,1,2.5,1,712.7631408
187466,2,20.6,1,0,8.02,1,543.9432608
145283,2,20.6,1,1,12.97,1,925.0132734
166965,2,42.4,0,1,12.97,0,471.1708052
153236,2,42.4,1,0,12.97,0,190.1974887
103922,2,20.6,0,0,12.97,0,330.295575
182799,2,42.4,1,0,12.97,0,323.9466932
141485,2,42.4,1,0,8.02,0,377.7103177
158633,2,20.6,1,0,12.97,0,336.3698196
196695,2,20.6,0,0,12.97,0,289.2416865
119856,2,65.1,0,0,12.97,0,16.61784175
120132,2,20.6,1,0,12.97,0,229.1217479
145564,2,20.6,0,0,12.97,0,325.4021154
123680,2,65.1,0,0,2.5,0,490.8277044
143546,2,20.6,1,0,12.97,0,283.3502652
109348,2,20.6,1,0,12.97,0,232.6281293
134903,2,42.4,0,1,12.97,0,396.4820768
119068,2,20.6,0,1,12.97,0,265.1163252
161458,2,42.4,0,1,12.97,0,390.9019909
191104,2,42.4,1,1,2.5,1,506.7966527
137538,2,65.1,0,1,2.5,0,194.188239
188907,2,42.4,1,0,8.02,0,352.5256432
123531,2,65.1,1,1,8.02,0,178.3216863
127482,2,20.6,1,1,12.97,1,621.8172611
141122,2,65.1,1,1,12.97,0,203.9843161
152196,2,42.4,0,0,2.5,1,509.4617109
183463,2,65.1,1,1,8.02,0,148.1187688
153102,2,20.6,1,0,12.97,0,374.3379542
161436,2,65.1,0,1,2.5,1,502.643824
158718,2,42.4,0,0,8.02,0,279.8884006
112839,2,20.6,1,0,12.97,1,643.1122901
105157,2,42.4,1,1,8.02,0,473.1793042
123482,2,42.4,0,1,8.02,0,431.4405981
157038,2,42.4,0,0,8.02,0,335.6067935
178976,2,65.1,0,1,2.5,0,253.2816075
156002,2,42.4,0,1,8.02,0,369.9864994
105117,2,65.1,1,1,12.97,0,196.8111414
108779,2,42.4,0,1,12.97,0,316.9793543
137741,2,65.1,0,0,12.97,0,24.50552264
114977,2,42.4,0,0,8.02,0,338.295675
127432,2,20.6,0,1,12.97,0,405.5768507
104075,2,20.6,0,1,8.02,1,780.667958
134218,2,42.4,1,1,2.5,1,896.7392544
179012,2,20.6,1,1,2.5,1,2879
121591,2,65.1,1,1,8.02,0,143.5748367
112145,2,42.4,1,1,12.97,0,224.6955736
103951,2,65.1,0,1,2.5,0,231.4608776
186838,2,20.6,0,0,12.97,0,479.370976
123743,2,20.6,1,1,8.02,1,790.9371839
158241,2,20.6,0,0,12.97,0,111.6679556
126648,2,65.1,0,1,8.02,0,44.8549712
190540,2,42.4,0,1,8.02,0,396.435747
122577,2,42.4,0,0,8.02,0,293.3026507
112717,2,20.6,1,1,8.02,1,747.1602793
173603,2,42.4,0,1,8.02,0,376.2800309
167642,2,42.4,0,1,12.97,0,397.7075707
176955,2,65.1,1,1,8.02,0,43.90765359
114391,2,42.4,1,0,12.97,0,319.7404011
147082,2,20.6,1,0,12.97,0,380.1822674
148430,2,65.1,1,1,8.02,0,96.69153093
159161,2,42.4,0,1,2.5,1,710.1964161
123887,2,65.1,1,0,8.02,0,307.2162304
149269,2,65.1,0,0,8.02,0,68.62782962
148111,2,42.4,1,1,8.02,1,507.8694992
109686,2,65.1,0,1,2.5,0,246.7029727
169527,2,42.4,1,1,2.5,0,413.7544243
134255,2,42.4,1,1,8.02,0,415.6980603
113488,2,20.6,0,0,12.97,0,205.7011349
114424,2,65.1,0,1,12.97,0,247.3375139
175968,2,20.6,1,0,2.5,1,783.0149197
118484,2,65.1,0,1,2.5,0,308.462944
171107,2,20.6,0,1,8.02,1,763.8953612
112823,2,65.1,0,1,8.02,0,38.31712094
159367,2,20.6,1,0,12.97,1,509.1251757
195932,2,20.6,1,0,2.5,1,886.1880093
110871,2,20.6,0,1,12.97,0,484.1244503
154704,2,20.6,1,0,2.5,1,678.7030456
157932,2,42.4,0,0,12.97,0,317.2610036
141826,2,65.1,1,1,12.97,0,71.14057848
144857,2,65.1,0,1,8.02,0,325.964527
184204,2,42.4,0,1,8.02,0,387.1835882
140122,2,20.6,1,0,12.97,0,246.9232925
102755,2,42.4,0,1,2.5,1,796.5701342
159058,2,65.1,1,0,12.97,0,63.50212418
101432,2,42.4,1,0,2.5,0,450.3063337
184138,2,20.6,0,0,8.02,0,243.6923338
123781,2,42.4,1,0,2.5,0,402.0085932
187221,2,42.4,1,1,8.02,1,503.8264386
109388,2,20.6,0,0,12.97,0,265.5556163
123921,2,20.6,1,1,12.97,1,523.0865746
112786,2,20.6,1,0,2.5,1,721.3547276
150589,2,42.4,1,1,12.97,0,410.7083923
159188,2,65.1,0,0,8.02,0,200.7420917
144713,2,20.6,1,1,12.97,1,926.8695021
170235,2,65.1,0,0,2.5,0,352.2486719
139513,2,42.4,0,0,2.5,1,675.052376
156850,2,42.4,0,1,12.97,0,272.3988253
169584,2,20.6,1,1,2.5,1,899.4357777
182583,2,20.6,1,0,12.97,1,631.3421248
143333,2,65.1,0,0,8.02,0,311.4301899
118394,2,42.4,0,1,8.02,0,378.7651634
105130,2,20.6,0,1,2.5,1,1021.639065
105145,2,20.6,1,1,12.97,1,547.0661173
100128,2,20.6,1,1,8.02,1,1121.372912
138937,2,20.6,1,1,12.97,1,1008.820062
187602,2,42.4,0,1,2.5,0,356.9179157
139004,2,20.6,0,1,12.97,0,259.7794723
164991,2,42.4,0,1,8.02,0,384.506558
176412,2,65.1,1,1,12.97,0,176.0482467
180886,2,20.6,0,1,8.02,1,642.8128637
108871,2,42.4,1,0,8.02,0,378.0871083
136762,2,20.6,0,1,12.97,1,688.7446412
101880,2,20.6,1,1,12.97,0,304.9770159
108926,2,42.4,0,0,2.5,0,442.2950584
174109,2,42.4,0,0,8.02,0,324.8720717
170159,2,65.1,0,1,12.97,0,329.8879277
115261,2,65.1,0,1,8.02,0,340.4844834
116039,2,42.4,1,1,8.02,0,478.1855179
189218,2,65.1,1,1,8.02,0,210.8084136
137380,2,65.1,1,0,8.02,0,115.3953038
102284,2,20.6,0,1,12.97,1,774.9606361
184484,2,65.1,0,0,12.97,0,180.0690882
176182,2,20.6,0,0,12.97,0,276.3948562
166634,2,65.1,1,0,2.5,0,57.11119396
100459,2,42.4,1,1,2.5,1,944.0640569
147616,2,42.4,1,0,12.97,0,203.3260782
175469,2,20.6,0,0,8.02,0,301.0322857
147552,2,20.6,0,1,8.02,1,874.335659
154901,2,65.1,1,0,8.02,0,198.961681
108396,2,42.4,1,1,2.5,1,678.1316539
189283,2,42.4,1,0,8.02,0,339.3651969
132480,2,65.1,0,0,8.02,0,197.565334
198213,2,42.4,1,0,2.5,1,720.3111168
122834,2,42.4,0,1,8.02,0,381.2696849
189925,2,20.6,0,0,12.97,0,249.4421413
189219,2,42.4,0,1,2.5,1,596.4954903
150881,2,42.4,0,1,12.97,0,243.9893016
105593,2,65.1,0,0,12.97,0,123.027051
149667,2,20.6,0,1,12.97,0,369.0694765
114595,2,20.6,1,0,8.02,1,714.1525743
146307,2,42.4,0,1,8.02,0,426.5349909
158450,2,42.4,1,0,12.97,0,336.5725933
155552,2,42.4,1,1,12.97,0,395.1916986
186816,2,65.1,1,0,12.97,0,142.1607176
161762,2,42.4,1,0,2.5,0,472.0646401
147554,2,20.6,1,1,12.97,0,413.9629325
104175,2,65.1,0,0,12.97,0,241.8722224
177466,2,42.4,0,1,12.97,0,354.8917762
156841,2,42.4,0,0,8.02,0,301.8893886
135025,2,42.4,1,0,12.97,0,339.1419475
156786,2,20.6,0,0,12.97,0,206.3304124
178879,2,65.1,0,1,12.97,0,20.06833059
115905,2,20.6,0,0,2.5,1,654.1892676
166139,2,65.1,0,0,12.97,0,127.8806096
151723,2,42.4,0,1,12.97,0,349.0996117
161785,2,65.1,1,0,2.5,0,471.323236
100471,2,42.4,0,1,2.5,0,406.7311102
190502,2,20.6,0,0,12.97,0,198.1871239
126976,2,20.6,0,0,12.97,0,193.4207041
100647,2,20.6,0,1,12.97,0,481.335332
154758,2,20.6,1,0,12.97,0,276.122448
137894,2,20.6,1,0,8.02,1,576.2774754
118524,2,20.6,1,1,12.97,1,1207.007954
116660,2,42.4,1,0,2.5,0,423.0475688
181279,2,42.4,0,1,8.02,0,366.0566454
144598,2,20.6,0,0,8.02,0,337.168717
133968,2,42.4,0,0,2.5,0,382.2884571
166748,2,42.4,0,0,8.02,0,320.1014266
116806,2,42.4,0,1,2.5,1,775.0018095
127584,2,42.4,1,0,2.5,1,640.791076
161015,2,65.1,0,1,12.97,0,165.0434016
157560,2,65.1,1,0,8.02,0,94.32144577
176667,2,20.6,0,1,2.5,1,872.2668873
182567,2,20.6,0,1,12.97,1,571.7196568
152681,2,42.4,0,0,2.5,1,560.2024583
156704,2,65.1,0,1,8.02,0,84.04450836
176917,2,42.4,0,0,12.97,0,161.0206519
148262,2,20.6,0,1,12.97,1,535.4361195
197445,2,65.1,1,1,2.5,0,71.04885364
170069,2,65.1,1,0,8.02,0,319.0044147
153050,2,20.6,0,1,2.5,1,734.5382363
149404,2,20.6,1,0,8.02,0,424.7652212
165527,2,20.6,0,1,12.97,0,384.884809
182326,2,65.1,1,0,12.97,0,34.36715649
121238,2,42.4,1,1,2.5,1,797.3170676
196114,2,65.1,1,1,8.02,0,469.8507048
132371,2,65.1,0,0,12.97,0,99.96692428
141510,2,20.6,0,1,2.5,1,588.8563028
105960,2,20.6,0,1,12.97,1,598.6210114
166770,2,65.1,1,1,2.5,1,842.7744806
119447,2,20.6,0,1,12.97,0,374.4713792
119006,2,42.4,0,0,12.97,0,300.7346324
122194,2,20.6,1,1,12.97,1,695.3534376
176859,2,65.1,1,1,8.02,0,61.39327511
101304,2,42.4,0,0,8.02,0,322.1399486
112100,2,42.4,0,1,2.5,1,880.3158034
191220,2,42.4,1,1,12.97,0,209.4683176
191111,2,65.1,1,0,12.97,0,115.7533082
108447,2,20.6,0,0,8.02,0,390.7031895
144431,2,20.6,0,0,2.5,0,484.5439984
114134,2,20.6,0,0,12.97,0,299.3018475
153974,2,42.4,1,1,8.02,0,429.9656904
168682,2,65.1,1,1,8.02,0,157.7540557
177393,2,42.4,0,1,8.02,0,365.6788645
161544,2,42.4,1,1,8.02,0,480.7857976
120200,2,42.4,0,0,12.97,0,352.5064648
133635,2,42.4,0,0,12.97,0,144.07381
128006,2,42.4,1,0,8.02,0,368.1771031
118493,2,65.1,0,1,2.5,0,497.5727228
172030,2,20.6,0,1,12.97,1,655.613048
115139,2,20.6,1,0,8.02,0,469.1917795
127089,2,42.4,1,1,12.97,0,428.6185743
158680,2,42.4,0,1,12.97,0,343.342176
151406,2,20.6,1,0,12.97,1,665.3737691
107195,2,20.6,0,1,8.02,1,525.5917164
159319,2,20.6,0,1,12.97,0,495.9313333
137250,2,65.1,0,1,8.02,0,268.5666419
126506,2,20.6,1,0,12.97,1,673.7799104
163510,2,42.4,1,1,8.02,1,504.3286737
133507,2,42.4,0,0,8.02,0,315.5270639
141133,2,42.4,1,0,8.02,0,387.4795441
189812,2,42.4,1,1,8.02,0,438.0103504
147113,2,65.1,0,1,12.97,0,149.2965848
153859,2,65.1,0,1,12.97,0,88.36932498
110207,2,20.6,1,0,8.02,1,537.1319403
122307,2,20.6,0,0,12.97,0,166.1769046
176932,2,42.4,0,1,2.5,1,615.6461146
165410,2,20.6,0,0,2.5,1,837.216986
107981,2,42.4,0,1,2.5,1,562.2045212
151503,2,20.6,1,1,12.97,1,551.4259978
139639,2,65.1,1,0,2.5,0,276.3640713
130522,2,20.6,0,1,12.97,1,820.7664852
195537,2,65.1,0,0,12.97,0,144.5022633
122762,2,20.6,0,0,12.97,0,272.4149126
189548,2,65.1,0,0,8.02,0,34.56669768
117119,2,42.4,1,1,2.5,1,722.6879625
118768,2,65.1,0,0,8.02,0,117.5886176
143224,2,20.6,1,0,12.97,0,282.1225824
157831,2,42.4,0,1,2.5,1,834.4249675
164683,2,42.4,1,1,2.5,1,605.113279
131576,2,42.4,0,0,8.02,0,322.6367008
196398,2,65.1,1,1,12.97,0,114.4745013
143659,2,65.1,1,0,12.97,0,248.1590625
158472,2,65.1,0,0,8.02,0,30.4361475
120939,2,65.1,0,1,8.02,0,238.5960917
129139,2,20.6,0,0,12.97,0,263.9431562
146192,2,42.4,0,1,8.02,0,498.2544249
107757,2,20.6,0,1,12.97,1,627.3027977
155171,2,42.4,1,1,2.5,1,865.3294783
153916,2,20.6,0,0,12.97,0,458.8803812
155334,2,65.1,1,0,8.02,0,124.9805569
156509,2,42.4,1,0,12.97,0,243.3636502
120604,2,42.4,0,0,8.02,0,311.0704893
134674,2,20.6,0,1,8.02,1,741.6500184
118706,2,65.1,1,1,8.02,0,345.7139435
149446,2,20.6,0,1,8.02,0,399.5469783
118623,2,65.1,0,1,2.5,0,288.6478358
177515,2,42.4,0,0,8.02,0,326.7579322
122484,2,42.4,0,1,2.5,0,429.7236818
100094,2,65.1,1,0,8.02,0,107.9557709
115013,2,42.4,1,1,8.02,0,458.4681505
177328,2,65.1,1,0,8.02,0,199.9784707
148703,2,42.4,0,0,2.5,1,607.126919
185682,2,20.6,1,0,12.97,0,299.3878756
171414,2,65.1,0,0,12.97,0,18.87214094
130143,2,42.4,0,0,2.5,1,627.2721496
158690,2,42.4,1,0,12.97,0,117.5247355
134652,2,20.6,1,0,8.02,1,543.7158302
177949,2,42.4,1,1,2.5,1,596.1340755
185447,2,42.4,0,0,8.02,0,308.5647245
170210,2,65.1,0,1,12.97,0,34.92223883
185134,2,20.6,0,0,12.97,0,247.1279121
158163,2,65.1,1,0,12.97,0,193.5785778
179633,2,42.4,0,0,12.97,0,263.0665303
166365,2,42.4,0,1,12.97,0,358.2237357
161573,2,20.6,0,0,8.02,0,347.2159474
164101,2,42.4,0,1,2.5,1,542.7039232
129947,2,65.1,1,0,2.5,0,154.3180839
188246,2,42.4,0,0,8.02,0,370.9385613
194063,2,65.1,1,0,12.97,0,125.7203764
190934,2,20.6,0,0,12.97,0,145.380928
190026,2,20.6,1,1,2.5,1,3462
135045,2,42.4,0,0,2.5,1,591.5503428
189085,2,42.4,0,1,2.5,1,630.3165834
182547,2,20.6,0,1,12.97,0,229.1935947
158330,2,42.4,1,1,12.97,0,242.76391
188725,2,65.1,0,0,12.97,0,47.05114417
161914,2,20.6,0,1,12.97,1,594.4983221
186995,2,65.1,0,1,12.97,0,15.35319666
105979,2,42.4,1,1,2.5,1,565.9103367
162797,2,20.6,0,1,12.97,0,350.5601193
149191,2,65.1,0,1,8.02,0,298.4618592
186379,2,42.4,0,1,12.97,0,176.9334845
126078,2,42.4,1,1,8.02,0,463.8537185
157804,2,65.1,0,0,2.5,0,109.3434997
136504,2,20.6,0,0,12.97,0,98.00493411
141554,2,65.1,0,0,2.5,0,172.3572205
115199,2,42.4,0,0,12.97,0,143.7807696
183979,2,20.6,1,0,12.97,0,317.5033725
198681,2,20.6,1,0,12.97,0,215.5797122
180991,2,65.1,0,1,12.97,0,109.0816165
157423,2,20.6,1,0,8.02,0,442.7372903
139580,2,20.6,0,0,12.97,0,497.3690476
125623,2,20.6,0,0,12.97,0,205.6203524
129821,2,20.6,1,1,12.97,0,258.9005436
155538,2,42.4,1,0,2.5,1,626.1478938
197113,2,42.4,0,0,8.02,0,339.3509979
166615,2,65.1,1,1,12.97,0,157.6960164
155271,2,65.1,1,1,12.97,0,364.0053791
162636,2,20.6,1,0,12.97,0,421.5276772
106000,2,42.4,0,0,8.02,0,352.9391772
107011,2,20.6,0,1,8.02,1,884.8413585
117148,2,42.4,0,0,8.02,0,285.2523626
109523,2,20.6,1,1,12.97,1,689.154748
134080,2,42.4,0,0,2.5,1,533.3330744
174624,2,65.1,1,0,8.02,0,151.2817751
148106,2,42.4,0,0,12.97,0,317.4409122
117351,2,42.4,0,0,2.5,1,624.8275414
156221,2,20.6,1,1,12.97,0,376.2787735
179804,2,42.4,1,1,8.02,0,447.2300541
157654,2,65.1,0,0,2.5,0,36.43109953
170137,2,20.6,1,1,12.97,0,236.0549354
144259,2,65.1,0,1,2.5,0,62.35947994
184100,2,42.4,1,1,8.02,0,419.3886548
190433,2,20.6,0,0,12.97,0,137.4678068
113175,2,65.1,0,1,12.97,0,323.9683907
154652,2,42.4,0,1,8.02,0,410.4866322
166282,2,65.1,0,0,2.5,0,141.8314831
144597,2,20.6,1,0,12.97,0,414.5709368
155038,2,20.6,1,0,8.02,0,445.7715681
107639,2,42.4,1,0,8.02,0,336.6691002
129160,2,42.4,1,0,2.5,1,787.9457959
105156,2,65.1,1,1,2.5,0,178.7270613
163688,2,65.1,1,0,8.02,0,108.3790936
111176,2,42.4,1,0,2.5,1,583.4451347
196869,2,42.4,0,0,2.5,0,381.557682
111279,2,65.1,1,1,12.97,0,37.11762558
104536,2,65.1,0,0,8.02,0,274.702862
182908,2,42.4,0,1,8.02,0,353.2495832
146674,2,65.1,1,0,8.02,0,39.60422258
141220,2,42.4,1,0,12.97,0,228.9247941
131455,2,65.1,1,0,12.97,0,102.9205046
180500,2,65.1,0,0,12.97,0,15.95334825
113556,2,42.4,0,0,8.02,0,391.6733379
175813,2,42.4,1,1,12.97,0,374.1490041
163089,2,42.4,1,0,8.02,0,419.155267
151790,2,42.4,1,0,12.97,0,223.0110434
111550,2,65.1,1,0,8.02,0,53.73608936
186745,2,42.4,1,1,2.5,1,666.5898635
161232,2,42.4,1,1,8.02,1,551.4158376
132954,2,20.6,0,0,12.97,0,326.7531806
172385,2,65.1,1,0,2.5,0,241.2812083
153469,2,42.4,1,1,8.02,0,491.5015654
107638,2,65.1,1,0,8.02,0,71.88830779
184354,2,42.4,1,1,12.97,0,466.4680783
134418,2,65.1,0,0,2.5,0,170.8973382
174843,2,65.1,0,1,8.02,0,70.5900955
169513,2,42.4,0,0,12.97,0,236.3888221
135712,2,65.1,0,1,12.97,0,304.6880075
153842,2,65.1,0,1,8.02,0,85.73583983
179032,2,65.1,1,0,2.5,0,160.5817889
183896,2,42.4,0,1,12.97,0,338.2666757
186576,2,20.6,1,1,8.02,1,672.6785805
165660,2,20.6,0,1,8.02,1,560.9708858
110533,2,65.1,0,1,8.02,0,215.1046013
167013,2,42.4,0,0,12.97,0,264.5751093
106099,2,65.1,0,0,2.5,0,231.9684781
139396,2,42.4,0,1,12.97,0,201.3067102
145441,2,42.4,1,0,8.02,0,366.2171734
173200,2,42.4,1,1,12.97,0,167.6070249
124081,2,65.1,0,0,2.5,0,477.0693649
157657,2,65.1,0,0,12.97,0,200.6360384
178127,2,42.4,1,0,8.02,0,385.8222053
171246,2,42.4,0,1,12.97,0,409.157673
145615,2,20.6,1,0,12.97,1,627.2246947
